idUser;firstName;lastName;fullName;tanggalLahir;Alamat;jenisKelamin;noTelp;noRekening;kodeBank;namaBank
10219;Endah;Indah;Endah Indah;1976-09-17;Bandung;L;08682226824;553985035;6;Bank Maspion
14201;Mat;Heni;Mat Heni;1990-12-13;Wonogiri;P;08686044742;473348268;10;Bank Jago
11808;Suci;Yanti;Suci Yanti;1974-12-05;Purbalingga;P;08321109880;454800013;15;Bank UOB Indonesia
12375;Hartono;Wayan;Hartono Wayan;1971-01-21;Purbalingga;P;08618636781;618403605;11;Bank Raya Indonesia
12807;Rosita;Eni;Rosita Eni;1970-10-04;Indramayu;P;08539839829;496272618;17;Bank Panin
10904;Rizky;Hendra;Rizky Hendra;1968-06-04;Kuningan;L;08489662982;680668719;2;Bank Artha Graha Internasional
10278;Nurdin;Nanang;Nurdin Nanang;1969-06-19;Garut;P;08497566297;677348617;16;Bank Sinarmas
13156;Retno;Erna;Retno Erna;1970-04-14;Bekasi;L;08576617082;597268855;15;Bank UOB Indonesia
11600;Asih;Abdul;Asih Abdul;1981-01-01;Magelang;P;08745240712;552893332;5;Bank Negara Indonesia
10754;Fitriani;Iin;Fitriani Iin;1992-02-28;Subang;L;08851428400;473413674;12;Bank Jenius
14346;Cucu;Sutrisno;Cucu Sutrisno;1966-07-06;Pekalongan;P;08286910507;544370463;7;Bank Syariah Indonesia
10746;Erwin;Wayan;Erwin Wayan;1997-05-21;Blora;L;08353210144;600382888;14;Bank Tabungan Negara
14179;Ir;Rita;Ir Rita;1965-09-15;Tasikmalaya;P;08634149524;474519290;10;Bank Jago
11495;Didi;Akhmad;Didi Akhmad;1974-09-05;Sukabumi;P;08584618924;603869337;10;Bank Jago
12873;Tini;Nurul;Tini Nurul;1967-02-19;Batang;P;08823222574;560803444;6;Bank Maspion
14304;Erwin;Lukman;Erwin Lukman;1978-02-01;Banyumas;P;08304887241;647899667;11;Bank Raya Indonesia
11732;Roni;Rita;Roni Rita;1975-01-06;Magelang;P;08779456108;614889832;13;Bank BPD Bali
12064;Neng;Rudi;Neng Rudi;1993-10-25;Karanganyar;L;08676875934;482913580;8;Bank Jabar
13429;Dani;Andi;Dani Andi;1989-02-11;Karawang;L;08726066715;556292720;12;Bank Jenius
13344;Hartono;Agus;Hartono Agus;1978-01-21;Cirebon;P;08516566201;514886956;6;Bank Maspion
10867;Fitria;Agung;Fitria Agung;1984-01-28;Klaten;L;08832277111;563276462;3;Bank Mega
13771;Sumiyati;Teguh;Sumiyati Teguh;1984-04-09;Bandung Barat;P;08269607730;626792098;4;Bank Rakyat Indonesia
13968;Diah;Halimah;Diah Halimah;1986-12-06;Grobogan;P;08641243433;592414979;15;Bank UOB Indonesia
11865;Mimin;Eti;Mimin Eti;1976-11-30;Wonosobo;L;08496323554;706581641;9;Bank Artos
14470;Rahmad;Umi;Rahmad Umi;1981-05-25;Jepara;L;08367951768;495383370;12;Bank Jenius
10685;Maryati;Yuliana;Maryati Yuliana;1993-07-07;Boyolali;L;08393205370;465413471;4;Bank Rakyat Indonesia
12359;Anton;Gusti;Anton Gusti;1980-04-08;Majalengka;P;08452267147;465101144;13;Bank BPD Bali
13393;Mariana;Abdul;Mariana Abdul;1996-10-29;Batang;L;08755384810;536580352;17;Bank Panin
13635;Marni;Ujang;Marni Ujang;1975-11-09;Karanganyar;L;08510705399;464458858;1;Bank Central Asia
14161;Yohanes;Neneng;Yohanes Neneng;1992-12-21;Garut;P;08532016847;596927260;19;Bank HSBC Indonesia
12776;Rosita;Lia;Rosita Lia;1972-02-05;Bandung;L;08321953225;677837822;1;Bank Central Asia
14383;Zainal;Rika;Zainal Rika;1990-07-07;Surakarta;L;08334562638;607492667;19;Bank HSBC Indonesia
11558;Siswanto;Yani;Siswanto Yani;1997-10-17;Kudus;L;08722605955;505720390;6;Bank Maspion
11362;Dadan;Heru;Dadan Heru;1982-06-05;Sukabumi;P;08309861877;671075848;3;Bank Mega
13209;Susanto;Heni;Susanto Heni;1994-08-08;Tasikmalaya;P;08871168371;631129488;4;Bank Rakyat Indonesia
12303;Rusli;Abdul;Rusli Abdul;1982-05-08;Cirebon;P;08619103320;421158435;2;Bank Artha Graha Internasional
10646;Rani;Eni;Rani Eni;1990-11-11;Pekalongan;P;08572410055;593025710;7;Bank Syariah Indonesia
12661;Maryam;Yuni;Maryam Yuni;1988-05-11;Sragen;L;08274421698;683695183;17;Bank Panin
14116;Suparman;Rina;Suparman Rina;1969-02-28;Subang;P;08673681352;557120035;18;Bank Mandiri
10065;Sutini;Yuli;Sutini Yuli;1988-06-24;Bogor;L;08766609427;486644001;5;Bank Negara Indonesia
13146;Hari;Nyoman;Hari Nyoman;1971-08-16;Blora;L;08252334374;675215886;19;Bank HSBC Indonesia
14767;Suyono;Ketut;Suyono Ketut;1991-06-03;Rembang;L;08499674160;506097631;1;Bank Central Asia
10964;Maryam;Heni;Maryam Heni;1967-04-04;Purbalingga;P;08281861629;697195124;16;Bank Sinarmas
13555;Kadek;Rini;Kadek Rini;1976-06-23;Temanggung;P;08554595588;693069751;7;Bank Syariah Indonesia
12048;Winda;Agung;Winda Agung;1981-10-24;Tegal;P;08500652419;483664115;1;Bank Central Asia
12545;Wiji;Sari;Wiji Sari;1967-02-24;Semarang;L;08609817107;510401303;5;Bank Negara Indonesia
12684;Yayat;Budi;Yayat Budi;1977-05-19;Purwakarta;P;08380344897;530509313;6;Bank Maspion
10665;Nining;Yuli;Nining Yuli;1975-11-30;Demak;P;08821462979;600499560;2;Bank Artha Graha Internasional
10390;Marlina;Yuliana;Marlina Yuliana;1974-02-28;Kendal;P;08300258919;632478435;13;Bank BPD Bali
12023;Eli;Nur;Eli Nur;1995-06-05;Sukoharjo;L;08816007636;653133659;15;Bank UOB Indonesia
13454;Komang;Anwar;Komang Anwar;1970-06-03;Sumedang;P;08792995654;536715667;1;Bank Central Asia
10938;Farida;Sutrisno;Farida Sutrisno;1971-05-22;Salatiga;L;08401359713;474231953;13;Bank BPD Bali
13150;Hartono;Nurul;Hartono Nurul;1975-02-12;Kudus;P;08677799664;646236045;3;Bank Mega
14373;Agustina;Nurul;Agustina Nurul;1969-08-10;Banyumas;L;08698380229;428144236;7;Bank Syariah Indonesia
11774;Zaenal;Hendra;Zaenal Hendra;1993-03-11;Purbalingga;P;08592631566;561317447;12;Bank Jenius
14624;Yadi;La;Yadi La;1992-08-22;Sukoharjo;P;08725300413;556362613;2;Bank Artha Graha Internasional
11500;Dodi;Sulastri;Dodi Sulastri;1989-02-10;Surakarta;L;08391623767;650243335;12;Bank Jenius
14842;Kusnadi;Novi;Kusnadi Novi;1973-09-14;Boyolali;L;08723915968;543995014;11;Bank Raya Indonesia
11409;Surya;Wawan;Surya Wawan;1993-11-13;Pangandaran;P;08557608134;583375443;13;Bank BPD Bali
14414;Dodi;Usman;Dodi Usman;1994-01-04;Boyolali;P;08858426536;559015855;18;Bank Mandiri
14016;Angga;Sumarni;Angga Sumarni;1998-04-12;Garut;P;08595379200;505887659;6;Bank Maspion
11270;Nor;Ade;Nor Ade;1993-02-05;Ciamis;L;08280159152;474438621;7;Bank Syariah Indonesia
13352;Faisal;Fitri;Faisal Fitri;1986-02-10;Jepara;P;08293403655;524691389;7;Bank Syariah Indonesia
13660;Cucu;Euis;Cucu Euis;1991-12-24;Temanggung;P;08735207702;502310418;19;Bank HSBC Indonesia
14980;Zainal;Usman;Zainal Usman;1976-10-06;Purwakarta;L;08414494179;669024341;4;Bank Rakyat Indonesia
11008;Ir;Putri;Ir Putri;1982-10-29;Bandung;P;08526743718;634450844;9;Bank Artos
13259;Amin;Agung;Amin Agung;1974-02-20;Cilacap;P;08229452182;551870423;3;Bank Mega
10462;Khoirul;Ahmad;Khoirul Ahmad;1978-08-07;Bogor;L;08301059953;675263051;8;Bank Jabar
13670;Riki;Wiwin;Riki Wiwin;1997-01-27;Bogor;L;08795832294;704168686;5;Bank Negara Indonesia
13974;Sukardi;Endang;Sukardi Endang;1990-06-11;Salatiga;P;08503978587;458935267;19;Bank HSBC Indonesia
11036;Yohanes;Dadang;Yohanes Dadang;1973-09-10;Tasikmalaya;L;08659942777;487582730;14;Bank Tabungan Negara
10169;Wiwik;Ridwan;Wiwik Ridwan;1999-05-02;Pati;L;08665568352;587371128;5;Bank Negara Indonesia
11847;Gunawan;Wa;Gunawan Wa;1981-07-23;Majalengka;P;08328275238;526208444;8;Bank Jabar
10082;Kiki;Yati;Kiki Yati;1966-03-21;Pati;P;08704600420;655152668;16;Bank Sinarmas
11122;Yadi;Mohamad;Yadi Mohamad;1993-12-26;Garut;P;08707869047;643869225;14;Bank Tabungan Negara
14916;Wati;Nur;Wati Nur;1996-02-07;Purwakarta;P;08355275598;440790546;5;Bank Negara Indonesia
14233;Feri;Endang;Feri Endang;1970-05-17;Banjarnegara;P;08285209160;444061508;14;Bank Tabungan Negara
11859;Yanto;Joko;Yanto Joko;1986-02-13;Bogor;L;08408363243;706157123;12;Bank Jenius
12507;Rusdi;Gusti;Rusdi Gusti;1965-09-18;Sukabumi;L;08424047464;514541545;17;Bank Panin
12767;Anang;Titin;Anang Titin;1996-01-15;Ciamis;P;08774352215;544143251;20;Bank Digital BCA
12618;Yayat;Indah;Yayat Indah;1989-03-11;Boyolali;P;08281872508;463779197;5;Bank Negara Indonesia
14168;Ir;Ida;Ir Ida;1970-10-06;Rembang;P;08557881399;674026225;12;Bank Jenius
13499;Jamilah;Ujang;Jamilah Ujang;1982-10-23;Temanggung;L;08793980765;565449073;15;Bank UOB Indonesia
14037;Haris;Irwan;Haris Irwan;1967-08-23;Banyumas;P;08354083633;584798864;12;Bank Jenius
13723;Didik;Reni;Didik Reni;1984-09-01;Cirebon;P;08432478134;664436127;4;Bank Rakyat Indonesia
14452;Suparno;Putu;Suparno Putu;1970-10-11;Pati;L;08717112656;571214457;18;Bank Mandiri
14817;Farida;Aris;Farida Aris;1996-01-27;Sukabumi;P;08441450445;677362668;2;Bank Artha Graha Internasional
11272;Rahman;Desi;Rahman Desi;1974-08-27;Purwakarta;P;08625002839;659589003;7;Bank Syariah Indonesia
14835;Agustinus;Andi;Agustinus Andi;1984-05-29;Cimahi;P;08703707001;446303599;10;Bank Jago
12561;Dini;Rita;Dini Rita;1965-02-06;Karanganyar;L;08349079515;478190508;9;Bank Artos
11727;Dodi;Hadi;Dodi Hadi;1976-07-27;Kebumen;L;08838373404;715869762;13;Bank BPD Bali
12251;Yohanes;Edy;Yohanes Edy;1977-12-19;Cirebon;L;08398435091;502093473;1;Bank Central Asia
10190;Nining;Ai;Nining Ai;1975-10-20;Kudus;L;08541622070;528449669;14;Bank Tabungan Negara
11261;Suryadi;Yeni;Suryadi Yeni;1973-11-28;Sukabumi;P;08679296718;536928482;20;Bank Digital BCA
14906;Ir;Tati;Ir Tati;1973-09-17;Semarang;P;08468071249;676154602;7;Bank Syariah Indonesia
12424;Purwanto;Nur;Purwanto Nur;1994-12-31;Wonogiri;L;08402548252;690368437;3;Bank Mega
14450;Titi;Maman;Titi Maman;1975-01-17;Karawang;L;08740802190;618327039;3;Bank Mega
13291;Mulyono;Nanang;Mulyono Nanang;1994-03-19;Purbalingga;P;08871581717;532587761;5;Bank Negara Indonesia
14173;Rizal;Ika;Rizal Ika;1973-11-11;Kudus;P;08829516694;494299525;9;Bank Artos
11733;Yayan;Edi;Yayan Edi;1966-10-01;Pekalongan;L;08436998643;495655669;13;Bank BPD Bali
12131;Anton;Iwan;Anton Iwan;1989-04-04;Semarang;L;08343515524;570442324;17;Bank Panin
11676;Ny;Rina;Ny Rina;1990-01-06;Subang;L;08382565180;603706887;16;Bank Sinarmas
13982;Nina;Ismail;Nina Ismail;1971-02-19;Majalengka;P;08436690155;656158360;5;Bank Negara Indonesia
10075;Amin;Hasan;Amin Hasan;1991-07-30;Purworejo;P;08236318889;707882263;4;Bank Rakyat Indonesia
12983;Sumiyati;Dadang;Sumiyati Dadang;1982-06-24;Pemalang;P;08609854532;530936815;12;Bank Jenius
13242;Irfan;Kartini;Irfan Kartini;1984-01-10;Bogor;L;08869647445;530681231;15;Bank UOB Indonesia
11248;Kiki;Bambang;Kiki Bambang;1988-11-30;Cirebon;L;08320051178;714989771;2;Bank Artha Graha Internasional
10480;Haris;Rini;Haris Rini;1985-09-22;Rembang;L;08328922343;548531141;9;Bank Artos
11782;Anton;Putri;Anton Putri;1969-12-14;Indramayu;P;08293045938;469613937;4;Bank Rakyat Indonesia
12704;Ana;Agung;Ana Agung;1981-03-13;Ciamis;L;08596042220;685193762;3;Bank Mega
12744;Nurhasanah;Akhmad;Nurhasanah Akhmad;1988-01-16;Pekalongan;L;08444860338;505045202;14;Bank Tabungan Negara
13781;Sunarto;Yuliana;Sunarto Yuliana;1985-08-05;Purwakarta;P;08348211152;659783946;16;Bank Sinarmas
14313;Eli;Erni;Eli Erni;1971-06-01;Wonogiri;P;08253357723;509765230;7;Bank Syariah Indonesia
14983;Ina;Fatimah;Ina Fatimah;1986-09-13;Pekalongan;L;08582161741;621498021;19;Bank HSBC Indonesia
13685;Iman;Putu;Iman Putu;1994-11-29;Bekasi;P;08855258236;614821098;15;Bank UOB Indonesia
13402;Ana;Sunarti;Ana Sunarti;1972-01-25;Ciamis;P;08365246918;429316785;3;Bank Mega
12588;Yayan;Yati;Yayan Yati;1967-05-23;Cilacap;L;08776095094;647386416;7;Bank Syariah Indonesia
13811;Suyanto;Dadang;Suyanto Dadang;1992-12-30;Salatiga;P;08744601431;467723078;3;Bank Mega
14655;Elis;Linda;Elis Linda;1988-01-26;Rembang;L;08475301262;688980700;19;Bank HSBC Indonesia
12310;Hari;Dian;Hari Dian;1971-01-10;Wonogiri;P;08586147705;524199159;15;Bank UOB Indonesia
13489;Suwarti;Mohammad;Suwarti Mohammad;1990-04-24;Tegal;P;08265080421;583933783;14;Bank Tabungan Negara
10515;Rahmad;Hasan;Rahmad Hasan;1973-11-23;Purworejo;L;08760395000;632023956;7;Bank Syariah Indonesia
11171;Yunita;Yudi;Yunita Yudi;1981-04-06;Semarang;L;08444225010;534571746;4;Bank Rakyat Indonesia
13769;Jajang;Wahyudi;Jajang Wahyudi;1965-12-25;Indramayu;P;08658069886;500652895;7;Bank Syariah Indonesia
12073;Amat;Ali;Amat Ali;1982-09-07;Wonosobo;P;08604563559;466421534;1;Bank Central Asia
13898;Tini;Fitri;Tini Fitri;1996-11-11;Klaten;L;08861637142;634573585;16;Bank Sinarmas
14786;Jamilah;Rita;Jamilah Rita;1992-11-09;Semarang;L;08621201588;653196954;12;Bank Jenius
14120;Tatang;Abdul;Tatang Abdul;1993-08-13;Wonogiri;P;08420572940;615764916;2;Bank Artha Graha Internasional
11818;Ati;Desi;Ati Desi;1977-08-21;Klaten;L;08221069078;468559499;12;Bank Jenius
13855;Samsudin;Ali;Samsudin Ali;1994-03-28;Cirebon;L;08770137227;708076770;3;Bank Mega
14442;Nia;Aminah;Nia Aminah;1984-03-31;Grobogan;L;08500977471;432484628;2;Bank Artha Graha Internasional
13916;Ibrahim;Endang;Ibrahim Endang;1978-02-21;Cilacap;L;08740964077;689006849;3;Bank Mega
13697;Mulyono;Achmad;Mulyono Achmad;1973-11-03;Rembang;P;08247441220;503571493;1;Bank Central Asia
13987;Lili;Iin;Lili Iin;1981-09-20;Klaten;P;08726225420;447056270;8;Bank Jabar
13988;Nurhasanah;Yanti;Nurhasanah Yanti;1975-06-29;Kudus;P;08702832337;466487562;17;Bank Panin
11949;Didin;Mohamad;Didin Mohamad;1970-09-19;Purwakarta;P;08368515774;618180527;9;Bank Artos
14138;Eli;Sunarti;Eli Sunarti;1997-04-11;Karanganyar;P;08689662958;716747528;1;Bank Central Asia
13002;Suyono;Ratna;Suyono Ratna;1973-03-22;Garut;P;08820622463;441014792;12;Bank Jenius
12644;Lili;Ahmad;Lili Ahmad;1982-08-13;Sragen;P;08623561040;677910459;1;Bank Central Asia
10909;Yunus;Fatimah;Yunus Fatimah;1982-06-23;Tegal;L;08586810109;571515465;5;Bank Negara Indonesia
14709;Titik;Titin;Titik Titin;1988-04-06;Purworejo;L;08439493791;559660277;16;Bank Sinarmas
10999;Suparmi;Anwar;Suparmi Anwar;1972-12-06;Kudus;P;08560988421;510668744;3;Bank Mega
11740;Yadi;Ni;Yadi Ni;1989-12-10;Cimahi;L;08606328580;560489471;2;Bank Artha Graha Internasional
11130;Untung;Ani;Untung Ani;1993-01-29;Tegal;L;08691007919;671934311;14;Bank Tabungan Negara
14159;Yunita;Akhmad;Yunita Akhmad;1977-03-26;Cianjur;L;08533110594;632090412;16;Bank Sinarmas
13694;Erwin;La;Erwin La;1980-01-22;Sumedang;P;08765036483;691290054;18;Bank Mandiri
10441;Elis;Sulastri;Elis Sulastri;1988-10-28;Batang;P;08569401589;449877331;3;Bank Mega
10795;Eli;Wahyu;Eli Wahyu;1965-09-24;Rembang;P;08332990927;491673971;13;Bank BPD Bali
13893;Suherman;Rahmat;Suherman Rahmat;1994-08-14;Pemalang;L;08262439848;616910697;20;Bank Digital BCA
13556;Syamsul;Rita;Syamsul Rita;1996-09-25;Bekasi;L;08749642031;492748134;10;Bank Jago
13640;Nita;Aminah;Nita Aminah;1990-06-18;Banjar;L;08470060914;662148339;20;Bank Digital BCA
11739;Gunawan;Heru;Gunawan Heru;1969-10-22;Pemalang;L;08692926328;567623854;10;Bank Jago
12653;Daniel;Halimah;Daniel Halimah;1990-02-01;Cirebon;L;08600727394;434951105;17;Bank Panin
14847;Wiwik;Sumarni;Wiwik Sumarni;1995-10-04;Kuningan;L;08859514527;497163566;3;Bank Mega
14357;Haris;Supardi;Haris Supardi;1992-04-09;Bandung;L;08553975872;712198800;3;Bank Mega
12315;Suci;Moch;Suci Moch;1995-08-30;Salatiga;P;08725648838;632149248;9;Bank Artos
11891;Suparmi;Erni;Suparmi Erni;1978-10-01;Pati;L;08726160282;571513427;20;Bank Digital BCA
11335;Gede;Rika;Gede Rika;1984-10-03;Tegal;P;08746931993;676524087;7;Bank Syariah Indonesia
14840;Suherman;Iis;Suherman Iis;1978-02-27;Indramayu;P;08653970726;449513241;10;Bank Jago
14843;Roni;Susi;Roni Susi;1977-11-17;Wonosobo;P;08341311548;647839711;4;Bank Rakyat Indonesia
12378;Suwarti;Eva;Suwarti Eva;1977-09-27;Purworejo;L;08321828057;637561831;2;Bank Artha Graha Internasional
12615;Novita;Putu;Novita Putu;1973-02-18;Bekasi;P;08776286276;716849934;20;Bank Digital BCA
12003;Inaq;Yati;Inaq Yati;1991-09-08;Ciamis;L;08404785403;708851086;2;Bank Artha Graha Internasional
14781;Ny;Yuli;Ny Yuli;1997-01-19;Banjar;P;08610769525;439313131;10;Bank Jago
12992;Dewa;Neneng;Dewa Neneng;1987-09-21;Kuningan;P;08384203830;497033736;4;Bank Rakyat Indonesia
13600;Firman;Ari;Firman Ari;1992-01-28;Majalengka;L;08290631892;702823139;6;Bank Maspion
10721;Yusup;Iis;Yusup Iis;1978-06-23;Ciamis;P;08590732505;507745811;18;Bank Mandiri
13972;Dedeh;Rini;Dedeh Rini;1990-03-08;Boyolali;L;08563165566;505905809;2;Bank Artha Graha Internasional
12115;Neng;Dadang;Neng Dadang;1978-07-06;Purwakarta;P;08307687844;471579786;8;Bank Jabar
12984;Yohanes;Evi;Yohanes Evi;1985-05-21;Kuningan;P;08236413810;441734706;13;Bank BPD Bali
11604;Rizal;Rini;Rizal Rini;1965-12-15;Purwakarta;L;08335566042;706553111;1;Bank Central Asia
10877;St;Iin;St Iin;1994-04-24;Kudus;L;08455796703;434502623;13;Bank BPD Bali
11053;Farida;La;Farida La;1997-03-28;Purbalingga;L;08648425559;502292125;8;Bank Jabar
14140;Retno;Edi;Retno Edi;1978-07-08;Purworejo;P;08388291042;590076261;9;Bank Artos
14301;Ati;Rahmat;Ati Rahmat;1983-03-26;Purworejo;L;08642655262;579805939;8;Bank Jabar
14775;Supriyadi;Ni;Supriyadi Ni;1983-03-27;Banjarnegara;L;08493383519;549681011;7;Bank Syariah Indonesia
12103;Eli;Ida;Eli Ida;1967-12-09;Cianjur;L;08257585397;437561193;16;Bank Sinarmas
14735;Deden;Wayan;Deden Wayan;1970-03-02;Pekalongan;L;08672894666;609202758;14;Bank Tabungan Negara
10408;Faisal;Erna;Faisal Erna;1989-10-25;Cirebon;P;08650395146;586688557;6;Bank Maspion
10463;Ruslan;Sari;Ruslan Sari;1982-04-02;Bogor;L;08323334794;650464352;7;Bank Syariah Indonesia
12458;Bayu;Samsul;Bayu Samsul;1977-04-04;Bandung;P;08837332398;674036256;14;Bank Tabungan Negara
12490;Rahayu;Taufik;Rahayu Taufik;1967-12-23;Temanggung;P;08628167232;521386025;20;Bank Digital BCA
12392;Nuraini;Arif;Nuraini Arif;1974-09-18;Banjar;P;08656996741;689308452;15;Bank UOB Indonesia
13932;Mulyono;Nani;Mulyono Nani;1981-11-16;Kendal;L;08571280596;435565750;15;Bank UOB Indonesia
12407;Nining;Hendra;Nining Hendra;1966-08-07;Cimahi;L;08427857173;599324992;7;Bank Syariah Indonesia
12725;Asih;Fitri;Asih Fitri;1982-12-25;Magelang;P;08333096789;581556897;16;Bank Sinarmas
13459;Sugianto;Heri;Sugianto Heri;1978-10-18;Banyumas;P;08759769326;534051395;5;Bank Negara Indonesia
14060;Teti;Haji;Teti Haji;1975-04-21;Majalengka;L;08413270518;681639338;19;Bank HSBC Indonesia
14618;Nina;Eti;Nina Eti;1987-03-12;Karanganyar;L;08629851200;586226267;14;Bank Tabungan Negara
13520;Ira;Aan;Ira Aan;1987-11-08;Banjarnegara;P;08424024207;611774771;1;Bank Central Asia
12162;Dodi;Nanang;Dodi Nanang;1990-04-08;Garut;P;08726194310;566333599;1;Bank Central Asia
13462;Rahmawati;Lina;Rahmawati Lina;1996-06-23;Karanganyar;L;08493496308;621639383;12;Bank Jenius
12448;Yayah;Lukman;Yayah Lukman;1976-08-03;Subang;L;08261721338;477505357;2;Bank Artha Graha Internasional
13965;Ati;Maman;Ati Maman;1982-09-16;Cilacap;P;08229286681;526137689;14;Bank Tabungan Negara
14375;Yayah;Haji;Yayah Haji;1982-08-08;Wonogiri;L;08287992326;560379230;20;Bank Digital BCA
13895;Yayah;Sumiati;Yayah Sumiati;1967-01-27;Subang;L;08251111144;657366736;7;Bank Syariah Indonesia
10978;Yanto;Yani;Yanto Yani;1967-07-19;Kendal;P;08508928292;516354681;17;Bank Panin
10156;Lili;Fitri;Lili Fitri;1993-03-15;Karawang;P;08685717590;579754615;19;Bank HSBC Indonesia
11465;Intan;Puji;Intan Puji;1998-06-02;Magelang;P;08747972371;693222724;18;Bank Mandiri
10718;Syamsul;Mulyadi;Syamsul Mulyadi;1994-04-03;Pekalongan;L;08395648908;681870836;20;Bank Digital BCA
13175;Maya;Erna;Maya Erna;1988-03-06;Tegal;P;08650384702;718115084;1;Bank Central Asia
10345;Yayat;Ketut;Yayat Ketut;1977-07-04;Semarang;P;08695031818;548706924;17;Bank Panin
11113;Nengah;Evi;Nengah Evi;1975-09-03;Pati;L;08432429673;559105248;14;Bank Tabungan Negara
10301;St;Ade;St Ade;1987-02-27;Wonosobo;L;08834528756;650135989;7;Bank Syariah Indonesia
13235;Suci;Wawan;Suci Wawan;1987-03-31;Cirebon;L;08794877131;553666949;18;Bank Mandiri
11178;Arief;Ani;Arief Ani;1980-12-23;Bandung Barat;P;08756061135;571737661;20;Bank Digital BCA
13086;Dini;Akhmad;Dini Akhmad;1978-01-21;Surakarta;L;08259429976;441036758;10;Bank Jago
10768;Rohani;Ika;Rohani Ika;1992-04-02;Purworejo;L;08815219979;654706535;10;Bank Jago
10216;Erwin;Ai;Erwin Ai;1965-02-04;Garut;L;08412770884;684322160;13;Bank BPD Bali
12274;Joni;Haji;Joni Haji;1985-07-09;Semarang;P;08220525822;610264286;11;Bank Raya Indonesia
11682;Fitria;Mulyadi;Fitria Mulyadi;1983-01-17;Subang;L;08479812412;422945898;16;Bank Sinarmas
10677;Nurhasanah;Gusti;Nurhasanah Gusti;1996-04-11;Sukabumi;P;08544145480;604447539;12;Bank Jenius
13549;Yanto;Siti;Yanto Siti;1977-05-10;Kebumen;L;08483453927;461494055;13;Bank BPD Bali
13560;Rahayu;Yanti;Rahayu Yanti;1996-11-11;Temanggung;P;08764152228;544011129;5;Bank Negara Indonesia
12783;Nia;Maman;Nia Maman;1965-08-30;Bekasi;P;08584618061;695415370;13;Bank BPD Bali
13208;Entin;Dadang;Entin Dadang;1992-03-25;Sukabumi;P;08519915424;628927971;3;Bank Mega
10746;Yayat;Neneng;Yayat Neneng;1988-07-24;Pekalongan;P;08373599076;614824773;11;Bank Raya Indonesia
11249;Suryati;Diana;Suryati Diana;1966-09-26;Ciamis;L;08728183029;622092044;19;Bank HSBC Indonesia
12032;Hari;Teguh;Hari Teguh;1970-11-02;Sragen;P;08542270432;643153334;2;Bank Artha Graha Internasional
14734;Firman;Anita;Firman Anita;1990-03-03;Karanganyar;P;08295141643;622770764;3;Bank Mega
11304;Deden;Ade;Deden Ade;1993-05-31;Depok;L;08248223188;496764403;3;Bank Mega
13246;Suwarti;Puji;Suwarti Puji;1979-08-15;Semarang;P;08832799676;573313904;1;Bank Central Asia
14175;Teti;Yuli;Teti Yuli;1971-06-23;Pangandaran;L;08548963846;681423098;19;Bank HSBC Indonesia
10399;Nengah;Diana;Nengah Diana;1972-01-30;Banjarnegara;L;08292893525;568703148;15;Bank UOB Indonesia
13173;Junaidi;Rudi;Junaidi Rudi;1988-11-23;Tegal;L;08355422042;475465747;20;Bank Digital BCA
12668;Rahmawati;Muhamad;Rahmawati Muhamad;1975-02-28;Purwakarta;L;08377299011;714405116;10;Bank Jago
14388;Untung;Akhmad;Untung Akhmad;1991-07-30;Sukoharjo;P;08603661637;704434813;3;Bank Mega
14717;Supriadi;Ika;Supriadi Ika;1997-04-25;Tegal;L;08450756148;617729873;10;Bank Jago
10878;Ina;Ida;Ina Ida;1990-09-22;Surakarta;P;08433504243;482049944;13;Bank BPD Bali
10345;Nia;Imam;Nia Imam;1980-09-01;Blora;P;08272154062;640358865;3;Bank Mega
13527;Sigit;Puji;Sigit Puji;1974-12-23;Kudus;P;08408075603;671737737;8;Bank Jabar
14217;Yayah;Titin;Yayah Titin;1993-09-18;Bandung;L;08696349632;676714138;12;Bank Jenius
14770;Nita;Halimah;Nita Halimah;1965-04-21;Karawang;L;08375639839;518811915;10;Bank Jago
11685;Murni;Mochamad;Murni Mochamad;1966-04-19;Pati;P;08835463537;473397023;19;Bank HSBC Indonesia
10029;Didik;Ika;Didik Ika;1985-08-26;Purwakarta;P;08563568268;481141885;20;Bank Digital BCA
12383;Anik;Nani;Anik Nani;1999-05-26;Cirebon;P;08478396038;698493734;10;Bank Jago
10885;Nuraini;Edy;Nuraini Edy;1977-10-22;Rembang;L;08320279125;711033091;11;Bank Raya Indonesia
14950;Tini;Ketut;Tini Ketut;1982-03-05;Boyolali;P;08573973481;536139136;16;Bank Sinarmas
11006;Antonius;Yusuf;Antonius Yusuf;1998-03-08;Pemalang;P;08303159519;664382932;1;Bank Central Asia
